url,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,HF9,HF10,label
https://tinyurl.com/3wm4pkcf,0,0,0,1,0,0,0,0.125,0,0,1
https://tinyurl.com/44e5d3nk,0,0,0,1,0,0,0,0.125,0,0,1
https://guyrhsjji.s3.us-east-2.amazonaws.com/edhdhj.html,1,1,0,0,0,0,0,0,0,0,1
https://us5.campaign-archive.com/?u=d8a10b9fbf49f5787539ee0a3&id=7a9b650be8,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251953397018363,0,0,0,1,0,0,1,1.0,0,0,1
https://href.li/?https://csh836f3d610020e57637bbb0eaae15fca5.page.link/ZCg5,0,1,1,0,0,0,0,1.0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSvRcWVGPa67y9D9Nm0AIbtpYzWfiq1VQiL-Jb_M3cGVXmfMIk-n3j4ijrML4d0B6uTiFdVrbUNoxC_/pub,1,1,0,1,0,0,1,0,0,0,1
https://tinyurl.com/dqwopj9234,0,0,0,1,0,0,0,0.125,0,0,1
https://karatasregulator.com/css/css/css/karten.html,0,1,0,0,1,1,1,0.75,1.0,0,1
https://eu.jotform.com/app/251948245845367,0,0,0,1,0,0,1,1.0,0,0,1
https://ungu.in/srtfhnsrtjhrthytjnsgnjsrthb,1,1,0,1,0,0,0,0,0,0,1
https://ungu.in/eerfgbaerhbertyghaebrae,1,1,0,1,0,0,0,0,0,0,1
https://bit.ly/462Y8iL,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/46GWIup,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/4lUfMd7,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://q-r.to/bg9Dze,1,1,0,0,0,0,0,0,0,0,1
https://urlz.fr/uFlb,1,1,0,0,0,0,0,0,0,0,1
https://hm.ru/zHYivz,0,1,1,0,0,0,0,1.0,0,0,1
https://tinyurl.com/7ztppwzh,0,0,0,1,0,0,0,0.125,0,0,1
https://online-secured-access-webmail-confi.vercel.app/,0,1,0,1,1,1,1,1.0,0,0.5,1
https://68713204433c6d2032e1efeb--euphonious-dodol-162d14.netlify.app/mailapp?undefined,0,1,0,1,1,1,0,1.0,0,1,1
https://ajuscol.com/Home/spazz/index.php?i=i,0,1,0,0,1,1,0,1.0,0,1,1
https://eu.jotform.com/app/251920909377869,0,0,0,1,0,0,1,1.0,0,0,1
https://notepad.link/xE9Sq,0,0,0,1,0,0,0,0.25,0.125,0,1
https://us10.campaign-archive.com/?u=425785461a502b90bc91c49cf&id=bea5de4fbd,1,1,0,0,0,0,0,0,0,0,1
https://bancamiga2025.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://new.express.adobe.com/webpage/Io28rbiu7xtVv,1,1,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTy7Uf9-9uMyg53jy-oScGnY90rE3EHO4tYlasUxIlyG_l798XpYHg1EH8MIAuVAUD10g6l2kgBkeeu/pub,1,1,0,1,0,0,1,0,0,0,1
https://new.express.adobe.com/webpage/ZgxnXDLjOCmlE,1,1,0,0,0,0,0,0,0,0,1
https://new.express.adobe.com/webpage/JZtrLeN68znD1,1,1,0,0,0,0,0,0,0,0,1
https://new.express.adobe.com/webpage/Yq86LDzxh5ZKF,1,1,0,0,0,0,0,0,0,0,1
https://links.truthsocial.com/link/114860286922212741,0,1,1,0,0,0,0,1.0,0,0,1
https://agencearc-securit.weebly.com/,0,1,0,1,1,1,0,0.1111111111111111,0,0,1
https://ooo6.godaddysites.com/,0,1,0,0,1,0,1,0.2857142857142857,0,1,1
https://site-utyx1xdjl.godaddysites.com/,0,1,0,0,1,0,1,0.2857142857142857,0,1,1
https://app.jotform.com/251950854269568,1,1,0,1,0,0,1,0,0,0,1
https://ucacue-ec.weebly.com/,0,1,0,1,1,1,0,0.6666666666666666,0,0,1
https://app.jotform.com/251950713511552,1,1,0,1,0,0,1,0,0,0,1
https://app.jotform.com/251754496265568,1,1,0,1,0,0,1,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQ-GO08CdkwgnMqGcaDa9pi4f7YaZYBXQS50pQLmWnzXvNHV5lelWwXZiQPtWLHwFy2A_m22iRt60yg/pub,1,1,0,1,0,0,1,0,0,0,1
https://surl.li/rprxsk,0,0,0,0,0,0,0,0.13636363636363635,0.16666666666666666,0,1
https://lnk.to/Auum8Yrz,1,1,0,0,0,0,1,0,0,0,1
https://away.vk.com/away.php?rh=495c8868-8bef-4dbd-847b-e9919001b3b6,0,0,0,0,0,0,0,0.09090909090909091,0,0,1
https://sites.google.com/view/loginwebmail1/home,0,0,0,0,0,0,0,0.3333333333333333,0,0,1
https://talimulquranacademy.com/,1,1,0,0,0,0,0,0,0,0,1
https://wnxqspak.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://wnxqspak.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://vispwzsf.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://vispwzsf.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://thczcmhfxw.firebaseapp.com/,1,1,0,0,0,0,1,0,0,0,1
https://thczcmhfxw.web.app/,1,1,0,0,0,0,1,0,0,0,1
https://royalcrest-7e1eb.firebaseapp.com/,1,1,0,0,1,0,0,0,0,1,1
https://royalcrest-7e1eb.web.app/,1,1,0,0,1,0,0,0,0,1,1
https://rdg-connect-ptr.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://rdg-connect-ptr.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://raydiumtoken-en.firebaseapp.com/,0,0,0,0,0,0,0,1.0,0,0,1
https://raydiumtoken-en.web.app/,0,0,0,0,0,0,0,1.0,0,0,1
https://nodexprotocol.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://nodexprotocol.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://multifixedchain.firebaseapp.com/,0,1,0,0,0,1,0,0.10204081632653061,0,0,1
https://multifixedchain.web.app/,0,1,0,0,0,1,0,0.10204081632653061,0,0,1
https://kzuqqvru.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://kzuqqvru.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://iconixww-62ae3.firebaseapp.com/,1,1,0,0,1,0,0,0,0,1,1
https://iconixww-62ae3.web.app/,1,1,0,0,1,0,0,0,0,1,1
https://fqiuqhye.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://fqiuqhye.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://dqxarrtv.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://dqxarrtv.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://delivery-6dd56.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,1
https://delivery-6dd56.web.app/,1,1,0,0,0,0,0,0,0,0,1
https://cypgov.firebaseapp.com/,0,1,1,1,0,0,0,0.5,0,0,1
https://confirmar-cuenta-dela-pampa.firebaseapp.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://confirmar-cuenta-dela-pampa.web.app/,0,0,0,0,0,0,0,1.0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTy7Uf9-9uMyg53jy-oScGnY90rE3EHO4tYlasUxIlyG_l798XpYHg1EH8MIAuVAUD10g6l2kgBkeeu/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,1,0,0,1,0,0,0,1
http://awin1.com/cread.php?awinmid=10178&awinaffid=346289&clickref&p=https://qrco.de/server-side,0,0,0,0,1,0,0,0.012218045112781954,0.08,1,1
https://ai66vzhbb.cc.rs6.net/tn.jsp?f=001PSscqmWxGnt87uniqzzfcQ0Dn28-Uc1hVMq1gvMwG6f6p_Xl0Hr_t_wlI9GEJJrQuDLUaSrz1z7DGksuKfBjoLYvIAoaz4Oin80B2DZXxQc_gpjW5rXn--Fa6eNpyw4ClrFhvUBECyWhE7fkqoXi8KiET3ZAGpIw&c=&ch=#redacted@abuse.ionos.com,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bangente-94fc0d.webflow.io/,0,0,0,1,0,0,1,0.03571428571428571,0,0,1
https://nacional1.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://bancaonlinebac.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://bhd-verifi.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://bach1le100.webcindario.com/bancochile-web/persona/login/,0,1,1,0,0,0,0,1.0,0,0,1
https://links.truthsocial.com/link/114864641313718048,0,1,1,0,0,0,0,1.0,0,0,1
https://online-bancamiga.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://tinyurl.com/3bvcd8hb,0,0,0,1,0,0,0,0.125,0,0,1
https://interiakastlivereesbrokeers.com/,0,0,0,0,0,0,0,1.0,0,0,1
https://lepdimandoppeam.wixsite.com/my-site-1,0,1,1,0,1,0,1,1.0,0,1,1
http://w3s.link/ipfs/bafybeih2gfnjdhhabsfqj2menb5eoli7ecxoaroq6uwxhw4evf7gp7vwpi,1,1,0,0,0,0,1,0,0,0,1
https://bafybeih2gfnjdhhabsfqj2menb5eoli7ecxoaroq6uwxhw4evf7gp7vwpi.ipfs.w3s.link/,1,1,0,0,0,0,1,0,0,0,1
https://pub-ac805c0105af4849986a38b80f75dea0.r2.dev/index.html,0,1,0,0,1,1,1,1.0,0,0,1
https://l.ead.me/bg9hRp,1,1,0,0,0,0,0,0,0,0,1
https://l.ead.me/bg9hTH,1,1,0,0,0,0,0,0,0,0,1
https://q-r.to/bg9hRp,1,1,0,0,0,0,0,0,0,0,1
https://qrco.de/bg9hRp,1,1,0,0,0,0,0,0,0,0,1
https://did.li/xR6TY,0,1,0,0,0,1,0,0,0,0,1
https://bit.ly/3GOCmoy,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/3GuSk7o,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/3Ium9FI,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/44AaRbE,0,1,1,0,0,0,1,0.25,0,0,1
https://bit.ly/44y21uR,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/44zqksr,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://bit.ly/3IxVzeG,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://q-r.to/bg9dpi,0,1,1,1,0,0,0,0.3333333333333333,0,0,1
https://tinyurl.com/y2vh95bw,0,0,0,1,0,0,0,0.125,0,0,1
https://t.co/0XEqfmnHkG,0,0,0,1,0,0,1,0.017857142857142856,0,0,1
https://t.co/m9vE0WtWAa,0,0,0,1,0,0,1,0.017857142857142856,0,0,1
https://t.co/Ok6X1o7wQH,0,0,0,1,0,0,1,0.017857142857142856,0,0,1
https://bomx3456789.vercel.app/,1,1,0,1,1,0,1,0,0,1,1
https://mwpetersonn.wixstudio.com/my-site,0,1,1,0,1,0,1,0.25,1.0,1,1
https://condalclothing.com/.well-known/,0,1,0,1,0,1,0,0.6,0,0,1
https://ungu.in/erhaerfhbrthbavwef,1,1,0,1,0,0,0,0,0,0,1
https://us11.campaign-archive.com/?u=db0706fd5773b6d4184b9448a&id=78b9873343,1,1,0,0,0,0,0,0,0,0,1
https://us3.campaign-archive.com/?u=3caf6b31fef1312b7b6102482&id=06f1b2d9d4,1,1,0,0,0,0,0,0,0,0,1
https://us18.campaign-archive.com/?u=18133e028e4c02ce592312990&id=b877965053,1,1,0,0,0,0,0,0,0,0,1
https://us18.campaign-archive.com/?u=67111e94b35f5d425af647350&id=b0622e92b9,1,1,0,0,0,0,0,0,0,0,1
https://us14.campaign-archive.com/?u=aa955a7655efc5f81d5513c3b&id=3290e37b1d,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251870634560357,0,0,0,1,0,0,1,1.0,0,0,1
https://app.jotform.com/251745604786567,1,1,0,1,0,0,1,0,0,0,1
https://app.jotform.com/251873335457565,1,1,0,1,0,0,1,0,0,0,1
https://app.jotform.com/251764547967575,1,1,0,1,0,0,1,0,0,0,1
https://www.castelar-digital.com.ar/track?id=f0935e4cd5920aa6c7c996a5ee53a70f&url=http://barchanews.com/1/index.html,1,1,0,0,0,0,0,0,0,0,1
http://barchanews.com/1/index.html,1,1,0,0,0,0,0,0,0,0,1
https://bit.ly/SetelSIg,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQOMPoMJxjXvi2TWOPqk_wT1HWU-E1n1AzZeMjIEj4udJiiLCJ31DzLnsyu7kxlFMWkisbLIBRzbXFW/pub,1,1,0,1,0,0,1,0,0,0,1
http://mbh-b.click/,0,1,1,0,0,0,0,1.0,0,0,1
https://eng-suite-treor-doc.teachable.com/p/home,0,0,0,1,0,0,0,0.5,0,0,1
https://vo.la/fRmSVCi,0,1,1,1,0,0,1,0.14285714285714285,0,0,1
https://pepsico.com.co/,1,1,0,0,0,0,0,0,0,0,1
https://pr00nmrllca-fi.vercel.app,1,1,0,0,0,0,0,0,0,0,1
https://us11.campaign-archive.com/?u=50a0accbcafb183940a861bec&id=60048a1853,1,1,0,0,0,0,0,0,0,0,1
https://us13.campaign-archive.com/?u=f7e1033decc557582a3c1627d&id=596846f9f6,1,1,0,0,0,0,0,0,0,0,1
https://us19.campaign-archive.com/?u=e596fec87b7309cffe2d9e026&id=0a30437271,1,1,0,0,0,0,0,0,0,0,1
https://us17.campaign-archive.com/?u=8945614cd38f5a9cdc20232f8&id=e0be02752d,1,1,0,0,0,0,0,0,0,0,1
https://app.jotform.com/251961917708568,1,1,0,1,0,0,1,0,0,0,1
https://eu.jotform.com/app/251961298149367,0,0,0,1,0,0,1,1.0,0,0,1
https://app.jotform.com/251973590436566,1,1,0,1,0,0,1,0,0,0,1
https://eu.jotform.com/app/251955948479378,0,0,0,1,0,0,1,1.0,0,0,1
https://eu.jotform.com/app/251967139793574,0,0,0,1,0,0,1,1.0,0,0,1
https://form.jotform.com/251961563755062,0,1,1,1,0,0,1,1.0,0,0,1
https://form.jotform.com/251968434185063,1,1,0,1,0,0,1,0,0,0,1
https://form.jotform.com/251969394827072,1,1,0,1,0,0,1,0,0,0,1
https://s.stis.ac.id/ZmiWi?qs=2c3aLoXfT249MNK2qPTz0IPel1zTOxk,0,0,0,1,0,0,0,0.3333333333333333,0,0,1
https://jsonlineplayground.com/Cap-Redirect/vmo-capialone.html,0,0,0,0,1,0,0,0.16666666666666666,0,0,1
https://tinyurl.com/yr3qp3c8,0,0,0,1,0,0,0,0.125,0,0,1
https://onlin-bancamiga.webcindario.com,0,1,1,0,0,0,0,1.0,0,0,1
https://pichincha-logn.webcindario.com,0,1,1,0,0,0,0,1.0,0,0,1
https://1meqo.trk.elasticemail.com/tracking/click?d=HjUpb33r0-APx_GjPb9mWJC4cKHtMgkrsUwghITaggX4Z5jNjSvKRfbufqEt4NPCLN6O_z9WaivqTQI3A-sPoOpFjXp34mTlP-m8Ss83IIJ8uAS_Eo4AkdK1m7xzfXDNIcWgt3UFPr2PBFgr7tJL5h_8_G5pfCTchnsDLK3nKkAo9MVMPHeFSbJaRpEmIsHU-g2#redacted@abuse.ionos.com,1,1,0,1,0,0,0,0,0,0,1
https://us20.campaign-archive.com/?u=043207163f27573ecc7e86801&id=87f3f9c788,1,1,0,0,0,0,0,0,0,0,1
https://us6.campaign-archive.com/?u=6c500efc8b8ce2caef11e353a&id=b5e5f6d2cb,1,1,0,0,0,0,0,0,0,0,1
https://us2.campaign-archive.com/?u=4babf3a893367b3d85225c4ec&id=fefdf14590,1,1,0,0,0,0,0,0,0,0,1
https://us13.campaign-archive.com/?u=134adb13a355fa7c234420eab&id=ccc2fda082,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251960986008364,0,0,0,1,0,0,1,1.0,0,0,1
https://us15.campaign-archive.com/?u=0221adcdb4f42ea2d85cfbfd4&id=df2e12d8bc,1,1,0,0,0,0,0,0,0,0,1
https://us8.campaign-archive.com/?u=99dacea082cf8a25284579997&id=3442a215dd,1,1,0,0,0,0,0,0,0,0,1
https://asesoriabarrachina.es/wp-includes/strato/?user-agent=Mozilla/5.0+(Windows+NT+10.0,0,1,0,0,1,1,1,0.6363636363636364,0.8333333333333334,0,1
https://us3.campaign-archive.com/?u=ac4f85f02f55d79092f5bd33e,1,1,0,0,0,0,0,0,0,0,1
https://us6.campaign-archive.com/?u=60c2a165c95a08aac725d492e&id=40447a0af8,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251976749086374,0,0,0,1,0,0,1,1.0,0,0,1
https://app.jotform.com/251981481175564,1,1,0,1,0,0,1,0,0,0,1
https://app.jotform.com/251982110961355,1,1,0,1,0,0,1,0,0,0,1
https://us19.campaign-archive.com/?u=5cc9ee05304d4607406b2deb4&id=01413c0e03,1,1,0,0,0,0,0,0,0,0,1
https://us18.campaign-archive.com/?u=8c320c6a8cc4c102b2deecb53&id=1d8c6934e3,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251962294033356,0,0,0,1,0,0,1,1.0,0,0,1
https://eu.jotform.com/app/251738517986574,0,0,0,1,0,0,1,1.0,0,0,1
https://www.biozium.com/gfszd,0,1,1,0,0,0,0,0.2,0,0,1
https://cartooncrumbs.com/pnnbstatem/nedvcsecauth/,0,1,1,1,0,0,0,1.0,0,0,1
https://us3.campaign-archive.com/?u=825191eff172b41566d29a7e6&id=65d09f64d6,1,1,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vT45hWR55HI5QAnm_QpY7FJeraJTZZwxwKsx7i9DNp4n41UEnMQLFpZATrGqmx46hbHZVaOhcdNZknZ/pub,1,1,0,1,0,0,1,0,0,0,1
https://kabelmailll.weebly.com/,0,1,0,1,1,1,0,0.4,0,0,1
https://04483.weebly.com/,0,0,0,1,1,1,0,0.6,0,0,1
https://whyessat.weebly.com/,0,1,0,1,1,1,0,0.5,0,0,1
https://blocfk-filogin.gitbook.io/us/,0,0,0,1,0,0,0,0.6666666666666666,0,0,1
https://help-blockfe-docs-com.gitbook.io/en-us/,0,0,0,1,0,0,0,0.2222222222222222,0,0,1
https://kucoin-docs-cdn.gitbook.io/us/,0,0,0,1,0,0,0,0.5,0,0,1
https://secure-blockfi-eng-cdn.gitbook.io/en-us/,0,0,0,1,0,0,0,0.3333333333333333,0,0,1
https://kukinlogzn.gitbook.io/us/,0,0,0,1,0,0,0,0.6666666666666666,0,0,1
https://rrabinhud-logon.gitbook.io/us/,0,0,0,1,0,0,0,0.6666666666666666,0,0,1
https://blokufieuslogin.gitbook.io/us/,0,0,0,1,0,0,0,0.6666666666666666,0,0,1
https://iniciar-authbn.webcindario.com,0,1,1,0,0,0,0,1.0,0,0,1
https://us6.campaign-archive.com/?u=aea05787d64692c745a18ad38&id=523b893681,0,1,1,0,0,0,0,0.03636363636363636,0,0,1
https://us15.campaign-archive.com/?u=b919313baa19a6b9df27fce71&id=0df8d60330,1,1,0,0,0,0,0,0,0,0,1
https://us14.campaign-archive.com/?u=4df10d7417618510d7dfd6525&id=29ffc2cb39,1,1,0,0,0,0,0,0,0,0,1
https://us13.campaign-archive.com/?u=1c64ad3f743dea65fbfb9554e&id=1f127bec3d,0,1,1,0,0,0,0,0.03636363636363636,0,0,1
https://app.jotform.com/251961881708568,1,1,0,1,0,0,1,0,0,0,1
https://www55.totaalholding.nl/~taxiva1q/app/,0,1,1,1,0,0,0,1.0,0,0,1
https://solevohrnis.com/,0,0,0,1,1,0,0,0.18181818181818182,0.14285714285714285,1,1
https://nline-bancamiga.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://iniciar-authbn.webcindario.com/,0,1,1,0,0,0,0,1.0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTWEFWf0T46cSidN6-26JbgOmjecQPVyjaDtwJXqqv4viwsz6R3n0_QZeM8YP16XMZNOF_DYWIajMfd/pub,1,1,0,1,0,0,1,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vS4eFHdpuQ-4g2qGehUbHqODa-qnrQhuuVlJpXiM69w3XjSB9hEU0daDY3pi35O5H5uBdjmsT1-81Fx/pub,1,1,0,1,0,0,1,0,0,0,1
https://iniciar-sesion12.webcindario.com,0,1,1,0,0,0,0,1.0,0,0,1
https://llbancobase.com.mx/,1,1,0,0,0,0,0,0,0,0,1
https://tinyurl.com/ytdlqxk3?email=sparkplugboy@btinternet.com&vmid=9d75a18e249a498d1d601191f1c08a17,0,0,0,1,0,0,0,0.125,0,0,1
https://us18.campaign-archive.com/?u=8dd6af7206aca777be5150aa6&id=49ed054802,1,1,0,0,0,0,0,0,0,0,1
https://us19.campaign-archive.com/?u=11f08db0dfe3b7740d5b5cdee&id=0cd34299a7,1,1,0,0,0,0,0,0,0,0,1
https://docs.zoom.us/doc/m9JLWnrVSru2r-sLPc8jzw,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251986062673365,0,0,0,1,0,0,1,1.0,0,0,1
https://docs.zoom.us/doc/3B_SToAWSJ6HTaQnVNdMoQ,1,1,0,0,0,0,0,0,0,0,1
https://docs.zoom.us/doc/V7bNl9q_R3KRV4ks8mI6ww,1,1,0,0,0,0,0,0,0,0,1
https://us19.campaign-archive.com/?u=ea3f0c92c30e809dc13ab1f1a&id=414cc9b952,0,1,1,0,0,0,0,0.034482758620689655,0,0,1
https://us8.campaign-archive.com/?u=dab5081b7326c6165984f14ed&id=d1eb0e2c68,1,1,0,0,0,0,0,0,0,0,1
https://us5.campaign-archive.com/?u=1f24cffe2f5f0b7644ac176cb&id=e3ac9c8b5e,1,1,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTpkdZS9PBfy4EBtX_8Opr0X2GWzAQzBhZvwUTNlNLzvr1Xl0xrtc2fzKP8qLa4YqyiZHW1b22tAonM/pub,1,1,0,1,0,0,1,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTpkdZS9PBfy4EBtX_8Opr0X2GWzAQzBhZvwUTNlNLzvr1Xl0xrtc2fzKP8qLa4YqyiZHW1b22tAonM/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,1,0,0,1,0,0,0,1
https://us5.campaign-archive.com/?u=199ce5c4f71068576b87abca2&id=c6af9310c5,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/251987276360366,0,0,0,1,0,0,1,1.0,0,0,1
https://1192md.weebly.com/,0,0,0,1,1,1,0,0.29411764705882354,0,0,1
https://bordeaux-montaign3.weebly.com/,0,1,0,1,1,1,0,0.5,0,0,1
https://encryptionproton.weebly.com/,0,1,0,1,1,1,0,0.2,0,0,1
https://defil-1.gitbook.io/00/jiao-cheng/metamask,0,0,0,1,0,0,0,0.09090909090909091,0,0,1
http://linksredirect.com/?pub_id=2561CL2444&source=linkkit&url=https://qrco.de/updatedstatement,0,1,1,1,0,0,0,0.3333333333333333,0,0,1
https://qrco.de/updatedstatement,0,1,1,1,0,0,0,0.3333333333333333,0,0,1
https://app.jotform.com/252001569765560,1,1,0,1,0,0,1,0,0,0,1
https://eu.jotform.com/app/251991558444367,0,0,0,1,0,0,1,1.0,0,0,1
https://us6.campaign-archive.com/?u=69d7684c44d68133740811567&id=51791ddbef,1,1,0,0,0,0,0,0,0,0,1
https://us1.campaign-archive.com/?u=c0a7f1ac911baf5b0538dab05&id=d69a31b5e2,1,1,0,0,0,0,0,0,0,0,1
https://us8.campaign-archive.com/?u=6e6b369b0d791beb6a9555430&id=f7df9d2f1e,1,1,0,0,0,0,0,0,0,0,1
https://us9.campaign-archive.com/?u=992d91b5bf097d061f5b4c742&id=7be45ddf3e1,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/252001940670346,0,0,0,1,0,0,1,1.0,0,0,1
https://us16.campaign-archive.com/?u=c53fe42d4d7aec4dc9d98dcde&id=7a9b49596c,1,1,0,0,0,0,0,0,0,0,1
https://qrfy.io/p/_9vCOMZoWc,1,1,0,0,0,0,0,0,0,0,1
https://qrfy.io/p/76m2Hb-ac0,1,1,0,0,0,0,0,0,0,0,1
https://qrfy.io/p/ZWRxbWiaB3,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/252002875334351,0,0,0,1,0,0,1,1.0,0,0,1
https://t.co/7qZeeVsEo4,0,0,0,1,0,0,1,0.017857142857142856,0,0,1
https://bit.ly/46KQR7o,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://tinyurl.com/3ah67yxf,0,0,0,1,0,0,0,0.125,0,0,1
https://tinyurl.com/yn66rqgw,0,0,0,1,0,0,0,0.125,0,0,1
https://tinyurl.com/22qhjj57,0,0,0,1,0,0,0,0.125,0,0,1
https://tinyurl.com/3b87stpd,0,0,0,1,0,0,0,0.125,0,0,1
https://tinyurl.com/yc29fh4a,0,0,0,1,0,0,0,0.125,0,0,1
https://did.li/kivsh6-cc-iI,0,1,0,0,0,1,0,0,0,0,1
https://calix-lehrerberater.de/wp-admin/zn/document/info/docu/zn.html,0,1,1,0,1,0,0,0.25,0,1,1
https://basev.org.tr/Disney/login.php,1,1,0,0,1,0,0,0,0,1,1
https://eu.jotform.com/app/252004119852349,0,0,0,1,0,0,1,1.0,0,0,1
https://secretteam.gitbook.io/info,0,0,0,1,0,0,0,0.10526315789473684,0,0,1
https://us2.campaign-archive.com/?u=39e83dc9ec525af09fe702915&amp;id=c1f8c9c2b2,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/252004332861346,0,0,0,1,0,0,1,1.0,0,0,1
http://sbcofmp.org.in/images/rf.htm,1,1,0,0,0,0,0,0,0,0,1
https://us6.campaign-archive.com/?u=d007897bdadff6d0cc0ab4f9d&id=2466916435,1,1,0,0,0,0,0,0,0,0,1
https://t.co/lRbWR8ZUqX,0,0,0,1,0,0,1,0.017857142857142856,0,0,1
https://hm.ru/v56tBE,0,1,1,0,0,0,0,1.0,0,0,1
https://firebasestorage.googleapis.com/v0/b/fffw-182ab.appspot.com/o/natheindex.html?alt=media&token=d5ef0bef-30ea-43bd-a8e7-b9e4dc3a4a8a,1,1,0,0,1,0,0,0,0,0.5,1
https://baucarshopee1422.weebly.com/,0,0,0,1,1,1,0,0.5,0,0,1
https://site-tzjo3es80.godaddysites.com/,1,1,0,0,0,0,0,0,0,0,1
https://verif7.weebly.com/,0,1,0,1,1,1,0,0.6,0,0,1
https://yreeadsxoplmertubfhg.weebly.com/,0,0,0,1,1,0,0,0.5,0,0,1
https://tinyurl.com/rnzw2whs,0,0,0,1,0,0,0,0.125,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQW3yKFdKH8a7o7cStuSZgscDcNgZz6p0VShXIFpilJMhvCTb-RfwKrpb22IIrcNLCmB4T6QybJeFyh/pub,1,1,0,1,0,0,1,0,0,0,1
https://eu.jotform.com/app/252011356075347,0,0,0,1,0,0,1,1.0,0,0,1
https://us5.campaign-archive.com/?u=b76182b8adaebb48c7e7d7156&id=bd50cbf2b6,1,1,0,0,0,0,0,0,0,0,1
https://eu.jotform.com/app/252012850104340,0,0,0,1,0,0,1,1.0,0,0,1
https://promericaweb-iota.vercel.app,0,1,1,0,0,0,1,0.3333333333333333,0,0,1
https://mondiai-transporteur.com/suivi-de-colis/265022126,0,1,1,0,0,0,0,1.0,0,0,1
https://us18.campaign-archive.com/?u=5a228a2046a67f79cd4fc0bbd&id=42ba3d81d2,1,1,0,0,0,0,0,0,0,0,1
https://us18.campaign-archive.com/?u=9174c9c4a4506700b4952bf7e&id=7c79c7bb7c,0,1,1,0,0,0,0,0.03636363636363636,0,0,1
